Year,State,County,Total Population,Total Employed Civilians,Total Unemployed Civilians,Total People in the Military,Total Population in Poverty
2017,North Dakota,Adams CountyBarnes CountyBenson CountyBillings CountyBottineau CountyBowman CountyBurke CountyBurleigh CountyCass CountyCavalier CountyDickey CountyDivide CountyDunn CountyEddy CountyEmmons CountyFoster CountyGolden Valley CountyGrand Forks CountyGrant CountyGriggs CountyHettinger CountyKidder CountyLaMoure CountyLogan CountyMcHenry CountyMcIntosh CountyMcKenzie CountyMcLean CountyMercer CountyMorton CountyMountrail CountyNelson CountyOliver CountyPembina CountyPierce CountyRamsey CountyRansom CountyRenville CountyRichland CountyRolette CountySargent CountySheridan CountySioux CountySlope CountyStark CountySteele CountyStutsman CountyTowner CountyTraill CountyWalsh CountyWard CountyWells CountyWilliams County,745475,400454.0,11085.0,6354.0,79374.0
2017,Ohio,Adams CountyAllen CountyAshland CountyAshtabula CountyAthens CountyAuglaize CountyBelmont CountyBrown CountyButler CountyCarroll CountyChampaign CountyClark CountyClermont CountyClinton CountyColumbiana CountyCoshocton CountyCrawford CountyCuyahoga CountyDarke CountyDefiance CountyDelaware CountyErie CountyFairfield CountyFayette CountyFranklin CountyFulton CountyGallia CountyGeauga CountyGreene CountyGuernsey CountyHamilton CountyHancock CountyHardin CountyHarrison CountyHenry CountyHighland CountyHocking CountyHolmes CountyHuron CountyJackson CountyJefferson CountyKnox CountyLake CountyLawrence CountyLicking CountyLogan CountyLorain CountyLucas CountyMadison CountyMahoning CountyMarion CountyMedina CountyMeigs CountyMercer CountyMiami CountyMonroe CountyMontgomery CountyMorgan CountyMorrow CountyMuskingum CountyNoble CountyOttawa CountyPaulding CountyPerry CountyPickaway CountyPike CountyPortage CountyPreble CountyPutnam CountyRichland CountyRoss CountySandusky CountyScioto CountySeneca CountyShelby CountyStark CountySummit CountyTrumbull CountyTuscarawas CountyUnion CountyVan Wert CountyVinton CountyWarren CountyWashington CountyWayne CountyWilliams CountyWood CountyWyandot County,11609756,5488180.0,378735.0,8340.0,1683890.0
2017,Oklahoma,Adair CountyAlfalfa CountyAtoka CountyBeaver CountyBeckham CountyBlaine CountyBryan CountyCaddo CountyCanadian CountyCarter CountyCherokee CountyChoctaw CountyCimarron CountyCleveland CountyCoal CountyComanche CountyCotton CountyCraig CountyCreek CountyCuster CountyDelaware CountyDewey CountyEllis CountyGarfield CountyGarvin CountyGrady CountyGrant CountyGreer CountyHarmon CountyHarper CountyHaskell CountyHughes CountyJackson CountyJefferson CountyJohnston CountyKay CountyKingfisher CountyKiowa CountyLatimer CountyLe Flore CountyLincoln CountyLogan CountyLove CountyMcClain CountyMcCurtain CountyMcIntosh CountyMajor CountyMarshall CountyMayes CountyMurray CountyMuskogee CountyNoble CountyNowata CountyOkfuskee CountyOklahoma CountyOkmulgee CountyOsage CountyOttawa CountyPawnee CountyPayne CountyPittsburg CountyPontotoc CountyPottawatomie CountyPushmataha CountyRoger Mills CountyRogers CountySeminole CountySequoyah CountyStephens CountyTexas CountyTillman CountyTulsa CountyWagoner CountyWashington CountyWashita CountyWoods CountyWoodward County,3896251,1746419.0,105375.0,17249.0,612714.0
2017,Oregon,Baker CountyBenton CountyClackamas CountyClatsop CountyColumbia CountyCoos CountyCrook CountyCurry CountyDeschutes CountyDouglas CountyGilliam CountyGrant CountyHarney CountyHood River CountyJackson CountyJefferson CountyJosephine CountyKlamath CountyLake CountyLane CountyLincoln CountyLinn CountyMalheur CountyMarion CountyMorrow CountyMultnomah CountyPolk CountySherman CountyTillamook CountyUmatilla CountyUnion CountyWallowa CountyWasco CountyWashington CountyWheeler CountyYamhill County,4025127,1885983.0,138139.0,2625.0,587248.0
2017,Pennsylvania,Adams CountyAllegheny CountyArmstrong CountyBeaver CountyBedford CountyBerks CountyBlair CountyBradford CountyBucks CountyButler CountyCambria CountyCameron CountyCarbon CountyCentre CountyChester CountyClarion CountyClearfield CountyClinton CountyColumbia CountyCrawford CountyCumberland CountyDauphin CountyDelaware CountyElk CountyErie CountyFayette CountyForest CountyFranklin CountyFulton CountyGreene CountyHuntingdon CountyIndiana CountyJefferson CountyJuniata CountyLackawanna CountyLancaster CountyLawrence CountyLebanon CountyLehigh CountyLuzerne CountyLycoming CountyMcKean CountyMercer CountyMifflin CountyMonroe CountyMontgomery CountyMontour CountyNorthampton CountyNorthumberland CountyPerry CountyPhiladelphia CountyPike CountyPotter CountySchuylkill CountySnyder CountySomerset CountySullivan CountySusquehanna CountyTioga CountyUnion CountyVenango CountyWarren CountyWashington CountyWayne CountyWestmoreland CountyWyoming CountyYork County,12790505,6096977.0,422016.0,4673.0,1623537.0
2017,Puerto Rico,Adjuntas MunicipioAguada MunicipioAguadilla MunicipioAguas Buenas MunicipioAibonito MunicipioAñasco MunicipioArecibo MunicipioArroyo MunicipioBarceloneta MunicipioBarranquitas MunicipioBayamón MunicipioCabo Rojo MunicipioCaguas MunicipioCamuy MunicipioCanóvanas MunicipioCarolina MunicipioCataño MunicipioCayey MunicipioCeiba MunicipioCiales MunicipioCidra MunicipioCoamo MunicipioComerío MunicipioCorozal MunicipioCulebra MunicipioDorado MunicipioFajardo MunicipioFlorida MunicipioGuánica MunicipioGuayama MunicipioGuayanilla MunicipioGuaynabo MunicipioGurabo MunicipioHatillo MunicipioHormigueros MunicipioHumacao MunicipioIsabela MunicipioJayuya MunicipioJuana Díaz MunicipioJuncos MunicipioLajas MunicipioLares MunicipioLas Marías MunicipioLas Piedras MunicipioLoíza MunicipioLuquillo MunicipioManatí MunicipioMaricao MunicipioMaunabo MunicipioMayagüez MunicipioMoca MunicipioMorovis MunicipioNaguabo MunicipioNaranjito MunicipioOrocovis MunicipioPatillas MunicipioPeñuelas MunicipioPonce MunicipioQuebradillas MunicipioRincón MunicipioRío Grande MunicipioSabana Grande MunicipioSalinas MunicipioSan Germán MunicipioSan Juan MunicipioSan Lorenzo MunicipioSan Sebastián MunicipioSanta Isabel MunicipioToa Alta MunicipioToa Baja MunicipioTrujillo Alto MunicipioUtuado MunicipioVega Alta MunicipioVega Baja MunicipioVieques MunicipioVillalba MunicipioYabucoa MunicipioYauco Municipio,3468963,1040136.0,220597.0,1487.0,1543220.0
2017,Rhode Island,Bristol CountyKent CountyNewport CountyProvidence CountyWashington County,1056138,526071.0,38634.0,3315.0,136126.0
2017,South Carolina,Abbeville CountyAiken CountyAllendale CountyAnderson CountyBamberg CountyBarnwell CountyBeaufort CountyBerkeley CountyCalhoun CountyCharleston CountyCherokee CountyChester CountyChesterfield CountyClarendon CountyColleton CountyDarlington CountyDillon CountyDorchester CountyEdgefield CountyFairfield CountyFlorence CountyGeorgetown CountyGreenville CountyGreenwood CountyHampton CountyHorry CountyJasper CountyKershaw CountyLancaster CountyLaurens CountyLee CountyLexington CountyMcCormick CountyMarion CountyMarlboro CountyNewberry CountyOconee CountyOrangeburg CountyPickens CountyRichland CountySaluda CountySpartanburg CountySumter CountyUnion CountyWilliamsburg CountyYork County,4893444,2181046.0,170257.0,30597.0,790657.0
2017,South Dakota,Aurora CountyBeadle CountyBennett CountyBon Homme CountyBrookings CountyBrown CountyBrule CountyBuffalo CountyButte CountyCampbell CountyCharles Mix CountyClark CountyClay CountyCodington CountyCorson CountyCuster CountyDavison CountyDay CountyDeuel CountyDewey CountyDouglas CountyEdmunds CountyFall River CountyFaulk CountyGrant CountyGregory CountyHaakon CountyHamlin CountyHand CountyHanson CountyHarding CountyHughes CountyHutchinson CountyHyde CountyJackson CountyJerauld CountyJones CountyKingsbury CountyLake CountyLawrence CountyLincoln CountyLyman CountyMcCook CountyMcPherson CountyMarshall CountyMeade CountyMellette CountyMiner CountyMinnehaha CountyMoody CountyOglala Lakota CountyPennington CountyPerkins CountyPotter CountyRoberts CountySanborn CountySpink CountyStanley CountySully CountyTodd CountyTripp CountyTurner CountyUnion CountyWalworth CountyYankton CountyZiebach County,855444,438339.0,17018.0,2666.0,114885.0
2017,Tennessee,Anderson CountyBedford CountyBenton CountyBledsoe CountyBlount CountyBradley CountyCampbell CountyCannon CountyCarroll CountyCarter CountyCheatham CountyChester CountyClaiborne CountyClay CountyCocke CountyCoffee CountyCrockett CountyCumberland CountyDavidson CountyDecatur CountyDeKalb CountyDickson CountyDyer CountyFayette CountyFentress CountyFranklin CountyGibson CountyGiles CountyGrainger CountyGreene CountyGrundy CountyHamblen CountyHamilton CountyHancock CountyHardeman CountyHardin CountyHawkins CountyHaywood CountyHenderson CountyHenry CountyHickman CountyHouston CountyHumphreys CountyJackson CountyJefferson CountyJohnson CountyKnox CountyLake CountyLauderdale CountyLawrence CountyLewis CountyLincoln CountyLoudon CountyMcMinn CountyMcNairy CountyMacon CountyMadison CountyMarion CountyMarshall CountyMaury CountyMeigs CountyMonroe CountyMontgomery CountyMoore CountyMorgan CountyObion CountyOverton CountyPerry CountyPickett CountyPolk CountyPutnam CountyRhea CountyRoane CountyRobertson CountyRutherford CountyScott CountySequatchie CountySevier CountyShelby CountySmith CountyStewart CountySullivan CountySumner CountyTipton CountyTrousdale CountyUnicoi CountyUnion CountyVan Buren CountyWarren CountyWashington CountyWayne CountyWeakley CountyWhite CountyWilliamson CountyWilson County,6597381,2996610.0,210756.0,18183.0,1072360.0
2017,Texas,Anderson CountyAndrews CountyAngelina CountyAransas CountyArcher CountyArmstrong CountyAtascosa CountyAustin CountyBailey CountyBandera CountyBastrop CountyBaylor CountyBee CountyBell CountyBexar CountyBlanco CountyBorden CountyBosque CountyBowie CountyBrazoria CountyBrazos CountyBrewster CountyBriscoe CountyBrooks CountyBrown CountyBurleson CountyBurnet CountyCaldwell CountyCalhoun CountyCallahan CountyCameron CountyCamp CountyCarson CountyCass CountyCastro CountyChambers CountyCherokee CountyChildress CountyClay CountyCochran CountyCoke CountyColeman CountyCollin CountyCollingsworth CountyColorado CountyComal CountyComanche CountyConcho CountyCooke CountyCoryell CountyCottle CountyCrane CountyCrockett CountyCrosby CountyCulberson CountyDallam CountyDallas CountyDawson CountyDeaf Smith CountyDelta CountyDenton CountyDeWitt CountyDickens CountyDimmit CountyDonley CountyDuval CountyEastland CountyEctor CountyEdwards CountyEllis CountyEl Paso CountyErath CountyFalls CountyFannin CountyFayette CountyFisher CountyFloyd CountyFoard CountyFort Bend CountyFranklin CountyFreestone CountyFrio CountyGaines CountyGalveston CountyGarza CountyGillespie CountyGlasscock CountyGoliad CountyGonzales CountyGray CountyGrayson CountyGregg CountyGrimes CountyGuadalupe CountyHale CountyHall CountyHamilton CountyHansford CountyHardeman CountyHardin CountyHarris CountyHarrison CountyHartley CountyHaskell CountyHays CountyHemphill CountyHenderson CountyHidalgo CountyHill CountyHockley CountyHood CountyHopkins CountyHouston CountyHoward CountyHudspeth CountyHunt CountyHutchinson CountyIrion CountyJack CountyJackson CountyJasper CountyJeff Davis CountyJefferson CountyJim Hogg CountyJim Wells CountyJohnson CountyJones CountyKarnes CountyKaufman CountyKendall CountyKenedy CountyKent CountyKerr CountyKimble CountyKing CountyKinney CountyKleberg CountyKnox CountyLamar CountyLamb CountyLampasas CountyLa Salle CountyLavaca CountyLee CountyLeon CountyLiberty CountyLimestone CountyLipscomb CountyLive Oak CountyLlano CountyLoving CountyLubbock CountyLynn CountyMcCulloch CountyMcLennan CountyMcMullen CountyMadison CountyMarion CountyMartin CountyMason CountyMatagorda CountyMaverick CountyMedina CountyMenard CountyMidland CountyMilam CountyMills CountyMitchell CountyMontague CountyMontgomery CountyMoore CountyMorris CountyMotley CountyNacogdoches CountyNavarro CountyNewton CountyNolan CountyNueces CountyOchiltree CountyOldham CountyOrange CountyPalo Pinto CountyPanola CountyParker CountyParmer CountyPecos CountyPolk CountyPotter CountyPresidio CountyRains CountyRandall CountyReagan CountyReal CountyRed River CountyReeves CountyRefugio CountyRoberts CountyRobertson CountyRockwall CountyRunnels CountyRusk CountySabine CountySan Augustine CountySan Jacinto CountySan Patricio CountySan Saba CountySchleicher CountyScurry CountyShackelford CountyShelby CountySherman CountySmith CountySomervell CountyStarr CountyStephens CountySterling CountyStonewall CountySutton CountySwisher CountyTarrant CountyTaylor CountyTerrell CountyTerry CountyThrockmorton CountyTitus CountyTom Green CountyTravis CountyTrinity CountyTyler CountyUpshur CountyUpton CountyUvalde CountyVal Verde CountyVan Zandt CountyVictoria CountyWalker CountyWaller CountyWard CountyWashington CountyWebb CountyWharton CountyWheeler CountyWichita CountyWilbarger CountyWillacy CountyWilliamson CountyWilson CountyWinkler CountyWise CountyWood CountyYoakum CountyYoung CountyZapata CountyZavala County,27419612,12689069.0,784888.0,91081.0,4291384.0
2017,Utah,Beaver CountyBox Elder CountyCache CountyCarbon CountyDaggett CountyDavis CountyDuchesne CountyEmery CountyGarfield CountyGrand CountyIron CountyJuab CountyKane CountyMillard CountyMorgan CountyPiute CountyRich CountySalt Lake CountySan Juan CountySanpete CountySevier CountySummit CountyTooele CountyUintah CountyUtah CountyWasatch CountyWashington CountyWayne CountyWeber County,2993941,1412214.0,64314.0,4129.0,324856.0
2017,Vermont,Addison CountyBennington CountyCaledonia CountyChittenden CountyEssex CountyFranklin CountyGrand Isle CountyLamoille CountyOrange CountyOrleans CountyRutland CountyWashington CountyWindham CountyWindsor County,624636,327264.0,14969.0,412.0,68144.0
2017,Virginia,Accomack CountyAlbemarle CountyAlleghany CountyAmelia CountyAmherst CountyAppomattox CountyArlington CountyAugusta CountyBath CountyBedford CountyBland CountyBotetourt CountyBrunswick CountyBuchanan CountyBuckingham CountyCampbell CountyCaroline CountyCarroll CountyCharles City CountyCharlotte CountyChesterfield CountyClarke CountyCraig CountyCulpeper CountyCumberland CountyDickenson CountyDinwiddie CountyEssex CountyFairfax CountyFauquier CountyFloyd CountyFluvanna CountyFranklin CountyFrederick CountyGiles CountyGloucester CountyGoochland CountyGrayson CountyGreene CountyGreensville CountyHalifax CountyHanover CountyHenrico CountyHenry CountyHighland CountyIsle of Wight CountyJames City CountyKing and Queen CountyKing George CountyKing William CountyLancaster CountyLee CountyLoudoun CountyLouisa CountyLunenburg CountyMadison CountyMathews CountyMecklenburg CountyMiddlesex CountyMontgomery CountyNelson CountyNew Kent CountyNorthampton CountyNorthumberland CountyNottoway CountyOrange CountyPage CountyPatrick CountyPittsylvania CountyPowhatan CountyPrince Edward CountyPrince George CountyPrince William CountyPulaski CountyRappahannock CountyRichmond CountyRoanoke CountyRockbridge CountyRockingham CountyRussell CountyScott CountyShenandoah CountySmyth CountySouthampton CountySpotsylvania CountyStafford CountySurry CountySussex CountyTazewell CountyWarren CountyWashington CountyWestmoreland CountyWise CountyWythe CountyYork CountyAlexandria cityBristol cityBuena Vista cityCharlottesville cityChesapeake cityColonial Heights cityCovington cityDanville cityEmporia cityFairfax cityFalls Church cityFranklin cityFredericksburg cityGalax cityHampton cityHarrisonburg cityHopewell cityLexington cityLynchburg cityManassas cityManassas Park cityMartinsville cityNewport News cityNorfolk cityNorton cityPetersburg cityPoquoson cityPortsmouth cityRadford cityRichmond cityRoanoke citySalem cityStaunton citySuffolk cityVirginia Beach cityWaynesboro cityWilliamsburg cityWinchester city,8365952,4084035.0,236648.0,110817.0,906838.0
2017,Washington,Adams CountyAsotin CountyBenton CountyChelan CountyClallam CountyClark CountyColumbia CountyCowlitz CountyDouglas CountyFerry CountyFranklin CountyGarfield CountyGrant CountyGrays Harbor CountyIsland CountyJefferson CountyKing CountyKitsap CountyKittitas CountyKlickitat CountyLewis CountyLincoln CountyMason CountyOkanogan CountyPacific CountyPend Oreille CountyPierce CountySan Juan CountySkagit CountySkamania CountySnohomish CountySpokane CountyStevens CountyThurston CountyWahkiakum CountyWalla Walla CountyWhatcom CountyWhitman CountyYakima County,7169967,3418123.0,218821.0,48875.0,859950.0
2017,West Virginia,Barbour CountyBerkeley CountyBoone CountyBraxton CountyBrooke CountyCabell CountyCalhoun CountyClay CountyDoddridge CountyFayette CountyGilmer CountyGrant CountyGreenbrier CountyHampshire CountyHancock CountyHardy CountyHarrison CountyJackson CountyJefferson CountyKanawha CountyLewis CountyLincoln CountyLogan CountyMcDowell CountyMarion CountyMarshall CountyMason CountyMercer CountyMineral CountyMingo CountyMonongalia CountyMonroe CountyMorgan CountyNicholas CountyOhio CountyPendleton CountyPleasants CountyPocahontas CountyPreston CountyPutnam CountyRaleigh CountyRandolph CountyRitchie CountyRoane CountySummers CountyTaylor CountyTucker CountyTyler CountyUpshur CountyWayne CountyWebster CountyWetzel CountyWirt CountyWood CountyWyoming County,1836843,746958.0,57659.0,1110.0,317089.0
